ID;Conta;Data;Valor
12519;33;2025-03-24;743.32
12520;32;2023-04-18;20852.94
12521;21;2025-03-23;29780.25
12522;33;2023-10-28;16753.19
12523;12;2024-07-24;4653.67
12524;32;2023-08-05;28300.74
12525;22;2023-09-12;11657.4
12526;21;2025-01-18;5201.95
12527;33;2024-02-18;12850.22
12528;31;2023-12-22;16971.44
12529;32;2024-04-09;12231.32
12530;11;2023-04-12;5553.19
12531;12;2025-02-19;15805.99
12532;22;2023-09-02;27057.13
12533;11;2025-02-19;8838.45
12534;11;2024-08-23;25938.77
12535;32;2025-02-17;25985.41
12536;31;2024-03-04;9967.51
12537;31;2024-10-31;26942.81
12538;22;2025-03-22;3720.82
12539;33;2024-08-08;5320.21
12540;33;2024-09-21;1999.39
12541;21;2024-08-21;1181.22
12542;12;2024-08-28;9773.55
12543;21;2023-08-09;22110.69
12544;12;2023-09-07;16506.68
12545;21;2024-05-15;28718.77
12546;11;2024-04-25;2199.84
12547;21;2023-08-23;22052.36
12548;22;2024-02-10;19646.65
12549;31;2023-06-22;19082.34
12550;22;2025-03-22;19057.09
12551;12;2023-08-11;702.24
12552;11;2024-04-08;28150.89
12553;11;2024-07-28;16063.94
12554;12;2024-06-11;13808.93
12555;31;2023-07-04;7764.22
12556;12;2023-08-21;18750.1
12557;33;2024-05-03;13356.69
12558;32;2023-11-16;14106.16
12559;22;2025-02-23;18099.21
12560;33;2023-12-25;1950.39
12561;33;2024-12-19;16357.26
12562;32;2024-06-17;422.61
12563;33;2023-05-29;17947.99
12564;12;2023-12-27;27615.82
12565;33;2024-04-17;22941.9
12566;11;2025-03-19;3319.66
12567;31;2024-02-16;12391.91
12568;31;2024-05-15;16301.96
12569;33;2023-11-04;22474.43
12570;12;2023-07-13;18087.4
12571;22;2023-07-03;468.21
12572;22;2025-01-11;29335.39
12573;22;2024-03-08;3883.05
12574;11;2023-07-28;26676.84
12575;21;2023-04-25;14600.82
12576;12;2024-02-15;24855.6
12577;31;2023-05-15;9432.26
12578;11;2024-10-20;23267.22
12579;12;2023-09-01;6653.1
12580;31;2023-04-11;5058.28
12581;31;2024-05-30;15679.97
12582;11;2024-02-17;24204.52
12583;31;2023-10-28;14183.5
12584;11;2024-07-02;16058.6
12585;21;2023-10-10;24168.15
12586;11;2023-05-27;19163.58
12587;11;2024-01-09;7336.19
12588;33;2024-12-12;13851.15
12589;22;2023-10-06;11930.56
12590;22;2025-02-06;29195.42
12591;31;2024-09-24;26526.69
12592;33;2025-01-03;22592.67
12593;21;2023-05-02;12635.39
12594;22;2025-01-14;26595.67
12595;33;2023-08-02;5695.06
12596;32;2024-09-06;12992.26
12597;32;2024-11-07;21205.02
12598;32;2025-03-11;25031.1
12599;31;2024-11-07;519.13
12600;12;2023-12-03;23815.92
12601;33;2024-02-08;12644.16
12602;32;2024-07-13;3922.38
12603;21;2024-03-27;1522.12
12604;31;2023-12-18;19094.48
12605;11;2024-11-27;8558.58
12606;12;2024-04-07;14774.88
12607;12;2024-02-01;3693.22
12608;21;2024-04-15;28863.25
12609;31;2023-07-05;12364.8
12610;11;2023-10-21;14350.37
12611;12;2023-08-11;25662.43
12612;33;2023-11-12;17540.67
12613;32;2025-03-11;18890.24
12614;21;2024-07-12;20215.78
12615;21;2024-06-18;1420.7
12616;31;2023-07-21;3385.04
12617;12;2024-12-28;7817.37
12618;11;2025-01-03;97.85
12619;32;2024-09-25;27452.9
12620;32;2023-05-17;21225.42
12621;22;2023-12-24;7935.04
12622;22;2024-07-02;908.38
12623;11;2023-11-20;2315.13
12624;22;2024-05-06;28222.67
12625;22;2025-02-08;9524.05
12626;11;2023-06-08;13177.24
12627;11;2025-02-09;15002.14
12628;33;2023-04-30;21641.92
12629;11;2025-01-09;4281.65
12630;31;2024-06-01;25917.23
12631;12;2023-05-12;6819.31
12632;31;2024-05-28;15822.92
12633;22;2024-04-13;8478.94
12634;32;2023-09-25;18037.83
12635;22;2024-02-04;5270.0
12636;21;2024-08-13;17202.92
12637;33;2023-06-03;25325.74
12638;31;2024-03-04;25377.92
12639;21;2023-08-22;29741.1
12640;12;2024-10-16;549.64
12641;11;2024-06-08;19127.99
12642;22;2023-09-22;8673.39
12643;21;2024-10-06;2777.02
12644;11;2023-08-22;17005.66
12645;31;2024-06-12;6283.85
12646;11;2023-09-13;11600.94
12647;31;2023-11-13;13808.86
12648;22;2023-05-22;23169.2
12649;22;2024-07-08;7982.08
12650;11;2023-11-15;17216.88
12651;31;2024-12-17;8251.13
12652;33;2023-12-29;18264.57
12653;22;2024-10-02;22548.9
12654;32;2024-11-15;9996.6
12655;31;2024-02-16;24135.48
12656;31;2024-09-11;17746.98
12657;33;2023-11-24;12034.39
12658;11;2025-03-26;6564.28
12659;33;2023-08-05;1703.61
12660;22;2023-05-10;22577.47
12661;21;2024-07-30;10761.91
12662;11;2023-04-29;8568.57
12663;33;2023-09-04;18288.11
12664;22;2024-05-31;9093.8
12665;12;2024-05-21;20370.43
12666;31;2023-09-27;168.9
12667;33;2025-01-18;19193.62
12668;32;2024-04-05;21296.14
12669;11;2023-12-22;13626.97
12670;31;2024-04-30;18323.05
12671;11;2024-04-14;689.4
12672;31;2024-05-30;28523.27
12673;33;2024-08-23;24335.35
12674;21;2023-06-25;25524.14
12675;11;2023-10-02;5872.82
12676;22;2025-02-08;6166.23
12677;32;2024-08-14;12614.46
12678;12;2024-04-28;12318.95
12679;31;2024-02-23;8895.98
12680;32;2025-02-25;5215.01
12681;31;2024-12-14;19104.69
12682;33;2025-01-24;26857.43
12683;11;2024-12-31;12187.79
12684;31;2023-12-17;12175.32
12685;33;2024-08-19;1598.49
12686;31;2023-06-05;14546.71
12687;21;2024-10-18;13245.64
12688;21;2023-07-14;18157.94
12689;12;2024-12-04;16963.96
12690;12;2023-07-27;3150.99
12691;32;2023-07-17;20963.81
12692;12;2024-03-03;15817.73
12693;31;2024-01-03;24373.29
12694;21;2024-05-28;5241.34
12695;31;2024-12-27;3600.15
12696;11;2024-07-04;1018.59
12697;31;2024-09-30;7746.29
12698;33;2024-02-24;26292.61
12699;32;2023-08-11;17955.56
12700;22;2024-09-10;13389.58
12701;21;2024-07-29;26506.01
12702;31;2024-03-08;24533.14
12703;22;2024-03-27;24687.96
12704;12;2023-10-29;27297.72
12705;32;2024-10-17;9305.19
12706;32;2023-08-10;19465.7
12707;22;2024-09-01;12344.26
12708;31;2023-10-29;874.89
12709;33;2023-07-27;26383.84
12710;22;2025-02-19;29642.52
12711;12;2023-11-13;6819.38
12712;32;2024-05-13;8231.48
12713;31;2024-10-02;2041.01
12714;32;2024-02-18;19658.5
12715;33;2024-06-03;9164.8
12716;33;2023-06-03;6750.61
12717;22;2023-08-06;20864.55
12718;21;2023-12-01;13642.07
12719;32;2024-09-21;28242.09
12720;33;2023-05-14;28309.16
12721;22;2023-06-13;7221.75
12722;22;2024-06-07;7080.16
12723;21;2024-06-10;14676.65
12724;21;2023-05-21;12600.3
12725;21;2025-02-04;18025.71
12726;32;2024-12-11;27153.32
12727;32;2024-01-11;16282.68
12728;31;2024-03-24;26236.33
12729;22;2024-02-06;2997.48
12730;32;2023-08-02;24250.15
12731;22;2025-01-16;12937.07
12732;21;2023-08-01;2279.72
12733;33;2024-06-30;17963.68
12734;32;2023-09-05;2024.81
12735;12;2024-04-27;18602.81
12736;12;2024-12-24;3733.15
12737;33;2023-11-26;21419.39
12738;31;2024-01-30;1972.86
12739;12;2024-06-05;15123.52
12740;31;2024-05-10;1751.11
12741;33;2023-06-28;20843.73
12742;21;2023-10-17;8472.75
12743;11;2024-07-18;2832.92
12744;12;2024-07-03;21932.63
12745;12;2024-03-07;3674.64
12746;33;2025-01-10;13680.03
12747;12;2023-07-31;27904.38
12748;21;2023-12-21;6593.62
12749;12;2023-12-04;13891.25
12750;32;2024-04-05;28524.48
12751;11;2024-11-29;6533.49
12752;32;2024-12-11;25875.22
12753;22;2024-01-25;8546.39
12754;31;2023-11-28;5999.24
12755;33;2024-03-30;27288.97
12756;21;2024-12-31;18410.02
12757;11;2024-08-03;15474.86
12758;33;2024-09-22;971.16
12759;22;2023-10-04;10213.24
12760;11;2023-10-28;3060.27
12761;32;2023-10-06;26328.17
12762;11;2025-02-25;9764.69
12763;22;2024-06-18;10217.29
12764;11;2024-02-22;13696.08
12765;22;2023-05-13;25212.18
12766;32;2023-07-06;19934.61
12767;31;2023-10-22;6833.26
12768;12;2024-03-01;13030.46
12769;21;2025-01-03;6231.11
12770;32;2024-08-15;5246.44
12771;11;2024-10-27;21377.84
12772;22;2023-05-31;1944.69
12773;32;2023-05-21;3836.33
12774;32;2024-08-24;19120.52
12775;32;2024-07-18;8577.81
12776;11;2024-04-13;16930.56
12777;21;2024-03-19;23815.42
12778;12;2025-01-29;10125.7
12779;22;2023-04-21;29012.21
12780;12;2024-01-25;10340.26
12781;22;2025-01-11;28162.29
12782;12;2024-05-16;4815.14
12783;31;2023-07-16;8751.4
12784;33;2025-01-15;9736.75
12785;11;2024-04-25;20931.73
12786;32;2023-11-07;394.0
12787;31;2023-09-20;17785.41
12788;32;2024-05-05;24078.79
12789;21;2024-05-08;16709.06
12790;12;2023-09-30;17196.14
12791;32;2024-01-02;8326.06
12792;22;2023-05-28;28980.89
12793;11;2024-02-15;29344.67
12794;31;2024-06-01;4576.58
12795;11;2024-10-29;22201.9
12796;31;2025-01-05;2402.29
12797;22;2025-01-16;14298.61
12798;33;2024-11-03;15443.58
12799;32;2024-01-23;19334.72
12800;22;2024-02-19;12067.41
12801;11;2024-08-19;11410.6
12802;12;2023-06-04;23008.8
12803;22;2023-12-04;7666.63
12804;32;2024-06-28;3871.89
12805;32;2024-11-06;8373.23
12806;22;2024-06-24;11994.17
12807;11;2025-03-09;8482.68
12808;11;2023-10-17;4839.29
12809;12;2024-09-05;11715.06
12810;12;2023-05-14;22749.46
12811;21;2023-08-20;6327.2
12812;33;2024-01-09;20903.77
12813;11;2024-08-04;8633.85
12814;22;2024-06-24;28739.26
12815;32;2024-02-18;26333.58
12816;21;2023-06-05;7865.34
12817;21;2023-05-05;25806.86
12818;31;2024-10-15;17354.57
12819;12;2023-07-13;24445.34
12820;21;2024-10-09;2827.27
12821;11;2024-03-16;8235.42
12822;21;2025-01-19;27674.13
12823;12;2024-07-25;10504.91
12824;31;2024-03-01;21164.21
12825;21;2024-12-24;22295.24
12826;32;2025-01-24;1251.25
12827;11;2024-01-25;5783.65
12828;22;2024-01-07;21891.57
12829;32;2023-11-16;10203.8
12830;31;2024-04-16;9489.67
12831;11;2025-01-03;13475.63
12832;11;2023-06-02;24425.23
12833;12;2024-06-29;12075.36
12834;31;2024-03-21;6167.17
12835;33;2023-05-19;28905.7
12836;21;2023-09-02;29706.29
12837;21;2024-07-17;28410.47
12838;33;2024-12-11;11468.88
12839;32;2023-11-23;11073.1
12840;31;2025-03-04;6660.13
12841;12;2023-04-16;363.06
12842;33;2023-09-29;29024.76
12843;31;2025-01-05;11692.39
12844;33;2024-12-19;372.49
12845;31;2023-10-29;10339.14
12846;12;2024-05-01;818.35
12847;22;2025-01-06;6472.95
12848;21;2025-01-24;11566.96
12849;31;2023-05-21;23148.12
12850;11;2023-08-16;11515.49
12851;33;2024-01-29;27640.78
12852;22;2024-04-04;20248.43
12853;12;2023-08-11;21831.44
12854;11;2023-09-21;2047.67
12855;21;2025-02-10;24653.69
12856;32;2025-01-21;10552.97
12857;33;2023-08-06;11235.86
12858;11;2024-07-22;21735.84
12859;12;2024-07-14;8007.1
12860;31;2023-12-22;4163.24
12861;11;2024-10-11;9634.19
12862;33;2024-11-09;27244.62
12863;11;2023-04-11;11266.24
12864;33;2023-11-11;23310.78
12865;33;2023-06-16;9662.2
12866;12;2024-10-23;2433.44
12867;12;2023-10-13;24663.92
12868;33;2024-07-08;2526.83
12869;31;2024-03-11;27441.8
12870;12;2024-09-02;5221.91
12871;31;2025-01-29;28521.64
12872;33;2025-03-07;27794.43
12873;31;2024-11-11;19163.38
12874;33;2025-01-01;3385.58
12875;32;2023-07-22;1561.77
12876;33;2023-08-04;25495.35
12877;11;2024-11-29;13534.66
12878;22;2023-06-29;5630.35
12879;11;2024-05-30;10267.07
12880;21;2023-09-10;24223.95
12881;22;2024-09-10;21465.71
12882;11;2023-09-09;25885.99
12883;32;2024-05-19;27707.94
12884;31;2025-01-02;20729.25
12885;11;2024-07-13;29275.24
12886;31;2024-10-01;29924.94
12887;12;2023-09-16;3267.85
12888;32;2024-03-22;26198.36
12889;32;2024-03-13;16589.43
12890;33;2023-12-19;15356.28
12891;12;2024-06-10;4966.69
12892;33;2024-06-20;28540.55
12893;31;2024-05-16;11426.66
12894;31;2023-03-30;2089.24
12895;31;2023-06-08;18841.51
12896;33;2023-12-30;16761.46
12897;22;2024-12-31;7959.78
12898;32;2024-10-22;23791.86
12899;33;2023-09-14;15334.31
12900;22;2023-11-15;26426.66
12901;12;2023-08-18;9364.81
12902;22;2024-01-29;24136.98
12903;31;2025-02-24;13290.18
12904;12;2023-06-17;28044.01
12905;22;2023-04-04;27730.09
12906;21;2024-05-03;1811.14
12907;32;2023-12-19;23239.29
12908;33;2024-01-31;9753.02
12909;33;2024-09-29;22176.72
12910;11;2025-01-26;10287.42
12911;12;2024-06-11;5039.65
12912;22;2024-06-11;24240.26
12913;11;2024-05-01;8573.59
12914;33;2024-08-29;24058.41
12915;12;2025-03-12;22766.98
12916;22;2023-12-04;18281.27
12917;12;2023-06-26;3911.01
12918;22;2024-10-17;18476.24
12919;12;2024-09-06;16914.68
12920;22;2024-08-25;7196.06
12921;12;2025-01-04;26436.44
12922;11;2025-01-05;19661.48
12923;31;2024-03-24;1821.02
12924;11;2025-01-02;17378.52
12925;31;2024-01-07;19810.78
12926;12;2023-05-23;15922.15
12927;11;2024-02-16;22747.69
12928;11;2023-10-30;1379.75
12929;21;2024-10-21;28379.07
12930;31;2024-07-21;3270.56
12931;12;2023-05-18;142.86
12932;21;2023-07-04;14384.59
12933;21;2023-06-25;23210.19
12934;21;2025-02-13;2235.09
12935;12;2023-08-21;7652.28
12936;31;2025-03-05;22199.91
12937;32;2024-03-22;5082.08
12938;33;2023-07-09;20959.01
12939;12;2024-08-04;8825.2
12940;22;2023-04-07;13302.92
12941;33;2024-01-27;25981.64
12942;11;2023-12-26;28246.23
12943;22;2024-09-03;8515.73
12944;12;2024-06-27;20431.58
12945;21;2024-10-15;1555.71
12946;22;2024-05-10;29775.26
12947;22;2024-11-14;14603.3
12948;11;2025-02-27;14358.03
12949;22;2023-07-06;8135.05
12950;22;2025-03-13;18975.48
12951;21;2025-01-21;881.06
12952;22;2024-05-18;25882.25
12953;33;2024-11-20;4790.12
12954;22;2023-04-01;23787.22
12955;21;2024-12-14;4460.87
12956;33;2024-04-21;25531.81
12957;33;2024-03-30;26161.8
12958;33;2023-04-28;29098.05
12959;31;2023-11-20;25618.46
12960;11;2024-09-12;9128.19
12961;31;2024-09-26;12553.0
12962;22;2024-05-09;28509.77
12963;32;2023-04-17;25457.02
12964;31;2024-06-01;17892.32
12965;33;2023-06-05;21823.87
12966;33;2024-12-05;5888.16
12967;33;2023-07-13;21850.54
12968;11;2023-09-23;2394.64
12969;33;2025-02-03;26720.53
12970;22;2024-02-19;27834.54
12971;11;2023-07-27;20809.58
12972;12;2023-04-19;17179.05
12973;12;2023-06-18;6480.9
12974;33;2024-11-09;935.79
12975;21;2025-03-15;23363.6
12976;22;2023-09-10;626.52
12977;21;2024-11-17;19090.4
12978;33;2023-11-19;29460.29
12979;21;2023-06-21;13970.84
12980;22;2024-07-08;20554.26
12981;32;2023-12-06;19561.67
12982;33;2023-09-18;2394.92
12983;22;2024-08-20;25987.72
12984;12;2024-11-26;5572.5
12985;11;2023-12-08;16301.09
12986;31;2023-04-13;478.28
12987;11;2024-08-02;21202.41
12988;11;2023-07-09;29718.74
12989;32;2023-11-19;6300.18
12990;21;2024-07-24;13870.44
12991;32;2025-02-20;25919.96
12992;32;2024-11-30;10252.52
12993;22;2023-06-12;21890.85
12994;33;2023-08-22;10804.47
12995;22;2023-12-05;29260.22
12996;33;2023-08-09;14899.51
12997;21;2023-06-23;6656.34
12998;11;2023-05-25;5909.34
12999;12;2024-12-14;26836.38
13000;31;2024-07-23;26205.99
13001;11;2024-06-18;6931.24
13002;33;2024-05-28;21007.46
13003;22;2024-03-09;7104.71
13004;12;2023-11-25;20631.56
13005;22;2023-07-05;20620.84
13006;11;2023-10-27;6443.75
13007;31;2023-06-27;2976.7
13008;33;2023-11-20;2062.05
13009;22;2024-10-17;11144.4
13010;22;2024-05-12;5562.63
13011;22;2023-05-16;18742.84
13012;31;2024-09-14;28131.53
13013;12;2025-01-16;16195.09
13014;12;2025-02-10;11920.61
13015;11;2023-08-23;4808.8
13016;11;2024-04-06;28445.29
13017;11;2023-07-31;11223.81
13018;22;2023-06-14;19998.61
13019;12;2024-04-11;7949.4
13020;22;2025-02-03;14385.72
13021;31;2024-01-16;7690.95
13022;31;2024-03-09;16332.97
13023;22;2024-10-24;2119.86
13024;22;2024-09-25;8470.27
13025;33;2024-06-30;118.46
13026;11;2025-03-16;5031.12
13027;21;2024-05-21;12459.48
13028;33;2024-03-26;20819.06
13029;21;2023-06-12;20029.82
13030;11;2024-05-21;29886.12
13031;11;2024-08-01;13233.84
13032;22;2023-09-17;4423.26
13033;12;2023-10-03;1528.17
13034;31;2023-05-01;22271.96
13035;12;2024-06-23;29443.0
13036;22;2023-11-05;10991.06
13037;11;2023-11-03;27819.75
13038;33;2024-12-24;8972.49
13039;21;2025-01-13;5322.93
13040;21;2024-01-11;18625.04
13041;32;2023-05-07;18093.54
13042;21;2023-10-25;23920.17
13043;33;2025-02-21;23384.39
13044;11;2024-10-06;11007.79
13045;22;2024-06-23;22117.62
13046;33;2024-07-07;4531.96
13047;21;2023-12-16;13513.27
13048;22;2024-04-12;29995.69
13049;12;2023-04-04;7457.25
13050;32;2024-08-31;21479.89
13051;32;2024-10-15;11911.01
13052;33;2024-10-08;17685.28
13053;11;2023-11-30;5404.73
13054;21;2024-02-29;7772.32
13055;11;2024-09-15;12508.4
13056;32;2024-02-13;8081.09
13057;33;2023-06-18;12335.41
13058;31;2024-12-06;26427.56
13059;22;2024-04-12;8942.26
13060;31;2025-03-08;22780.49
13061;22;2025-03-24;22243.98
13062;22;2024-10-04;27711.26
13063;11;2023-06-27;11543.63
13064;21;2024-08-16;20420.32
13065;21;2025-02-24;6899.98
13066;11;2023-08-21;25517.65
13067;33;2024-12-20;13658.19
13068;12;2024-09-25;16595.48
13069;31;2024-04-25;22615.71
13070;31;2023-07-14;25489.03
13071;21;2024-04-19;15352.54
13072;31;2023-05-14;8736.53
13073;21;2023-10-20;8254.61
13074;21;2025-02-01;9824.89
13075;21;2024-06-12;12230.42
13076;32;2025-03-20;4032.48
13077;22;2024-11-08;22297.42
13078;11;2023-10-11;7068.43
13079;31;2024-11-17;21683.39
13080;12;2024-05-21;29362.16
13081;21;2023-06-27;24004.29
13082;11;2025-01-06;27960.09
13083;22;2024-07-15;17716.87
13084;22;2023-11-11;7233.82
13085;33;2024-09-29;1147.91
13086;11;2025-03-19;29806.08
13087;32;2023-07-06;9985.55
13088;33;2023-05-21;6788.7
13089;11;2025-03-06;25508.15
13090;32;2024-04-30;20464.32
13091;22;2023-10-24;18966.27
13092;33;2024-01-26;27450.49
13093;11;2024-08-10;15880.35
13094;31;2024-09-15;23830.2
13095;31;2024-07-25;2031.7
13096;22;2023-07-26;2177.86
13097;22;2023-12-12;16809.76
13098;33;2024-11-23;12992.76
13099;22;2023-06-24;7197.82
13100;21;2024-07-11;919.37
13101;11;2024-01-05;803.12
13102;32;2024-07-22;25691.51
13103;21;2024-09-30;10250.79
13104;32;2023-04-17;23191.33
13105;31;2024-04-25;26614.15
13106;32;2024-01-09;6323.54
13107;31;2023-12-04;11964.93
13108;21;2024-12-06;10146.92
13109;31;2023-11-13;6386.89
13110;12;2023-08-15;21672.76
13111;32;2023-06-09;27537.7
13112;11;2024-06-01;25427.79
13113;31;2023-09-18;10153.13
13114;12;2024-10-23;29245.76
13115;21;2024-12-31;9800.08
13116;31;2023-12-05;16159.35
13117;12;2024-06-13;16579.03
13118;21;2023-12-06;14985.04
13119;32;2023-07-13;21252.64
13120;22;2023-05-04;24804.63
13121;22;2024-05-14;20811.05
13122;22;2025-02-11;1297.78
13123;32;2024-11-23;21716.29
13124;12;2023-05-08;22257.73
13125;32;2023-09-23;20253.42
13126;31;2023-12-19;4478.89
13127;32;2024-04-16;11077.86
13128;31;2023-10-16;18124.56
13129;12;2024-10-26;3842.21
13130;32;2025-03-23;7547.93
13131;21;2024-11-23;17911.76
13132;22;2023-04-09;19851.08
13133;12;2023-08-16;26988.19
13134;12;2023-12-12;25809.3
13135;12;2024-04-01;15755.08
13136;33;2025-01-07;21236.21
13137;11;2023-06-26;22404.11
13138;22;2023-11-25;6282.11
13139;33;2023-06-03;7329.56
13140;33;2024-05-02;630.47
13141;21;2023-07-09;26318.21
13142;11;2024-04-13;10632.64
13143;31;2023-07-01;7029.59
13144;11;2023-12-16;18826.07
13145;11;2025-02-23;20244.29
13146;33;2024-08-19;20569.13
13147;12;2024-08-01;14518.39
13148;21;2024-12-01;733.65
13149;32;2023-05-27;26912.6
13150;31;2023-11-18;11518.11
13151;31;2023-11-04;2431.13
13152;31;2023-08-19;9512.31
13153;31;2024-11-21;4403.29
13154;31;2024-12-22;6937.53
13155;31;2023-05-27;19376.1
13156;33;2024-02-23;1453.03
13157;32;2023-03-31;17347.75
13158;32;2024-01-16;12883.33
13159;31;2024-10-06;11731.92
13160;11;2023-09-27;28436.48
13161;31;2024-08-10;14113.11
13162;11;2024-06-22;13811.66
13163;32;2024-02-07;25311.48
13164;12;2025-01-26;29300.43
13165;32;2023-12-07;29475.75
13166;31;2024-05-24;17048.93
13167;33;2024-01-28;17573.9
13168;11;2024-09-19;4222.17
13169;33;2023-08-31;20049.9
13170;11;2024-03-09;21919.38
13171;31;2023-06-15;17984.54
13172;22;2024-03-04;13369.52
13173;32;2025-02-20;354.81
13174;11;2023-11-20;19915.05
13175;31;2023-06-30;17628.59
13176;31;2024-02-15;16580.62
13177;21;2024-03-19;13589.64
13178;31;2024-10-29;22372.84
13179;32;2023-05-13;23525.56
13180;33;2024-06-08;14469.16
13181;31;2023-05-08;128.95
13182;21;2024-07-06;8915.07
13183;33;2024-05-01;2679.91
13184;32;2024-06-08;16804.13
13185;11;2024-08-11;6161.69
13186;11;2023-05-10;24529.12
13187;21;2023-07-18;10584.6
13188;31;2023-09-21;6514.47
13189;33;2025-01-22;16262.62
13190;12;2024-03-29;25262.04
13191;21;2023-04-09;27896.98
13192;21;2025-01-18;27958.74
13193;21;2024-09-02;2025.38
13194;21;2024-11-27;24548.49
13195;31;2025-02-08;18760.15
13196;11;2024-03-11;28644.19
13197;32;2023-12-08;7149.26
13198;21;2024-09-14;2832.4
13199;31;2024-06-06;14788.53
13200;22;2023-12-20;27763.33
13201;12;2023-08-29;11849.67
13202;21;2023-09-15;9248.77
13203;12;2023-10-17;20558.22
13204;32;2023-12-17;20350.47
13205;11;2023-12-31;15837.57
13206;32;2023-05-10;14156.65
13207;32;2024-09-09;25661.0
13208;11;2024-04-18;19312.89
13209;32;2024-12-24;18403.88
13210;22;2023-12-11;1241.52
13211;33;2024-11-11;3607.29
13212;32;2024-10-21;19461.16
13213;32;2024-06-03;9059.87
13214;11;2025-01-18;19928.82
13215;21;2023-11-20;28162.56
13216;32;2023-12-28;8223.62
13217;11;2023-07-23;16771.25
13218;12;2023-04-29;5474.62
13219;12;2024-03-21;1936.95
13220;33;2025-02-25;20933.22
13221;11;2023-11-13;26848.56
13222;32;2023-11-10;21131.14
13223;32;2025-03-27;7249.79
13224;11;2023-12-16;1161.57
13225;32;2023-07-26;13377.98
13226;22;2025-02-09;24700.84
13227;11;2024-04-28;4271.57
13228;22;2024-12-27;18003.65
13229;22;2024-11-20;15183.63
13230;32;2023-07-08;29097.21
13231;21;2024-11-20;14696.59
13232;22;2023-07-13;28681.49
13233;32;2023-06-26;24340.8
13234;21;2023-04-18;20323.11
13235;31;2025-02-09;13328.55
13236;33;2024-08-09;20913.14
13237;22;2024-08-25;118.77
13238;21;2024-01-27;8883.0
13239;12;2024-06-11;8052.31
13240;11;2023-11-28;22945.88
13241;32;2025-02-01;7231.99
13242;11;2023-09-07;24174.9
13243;22;2024-05-27;7744.31
13244;33;2024-07-14;18392.43
13245;12;2024-06-13;25198.25
13246;21;2025-01-13;26393.71
13247;11;2024-11-01;13858.88
13248;33;2023-11-23;4203.86
13249;31;2024-02-20;28482.28
13250;22;2024-11-18;4771.2
13251;31;2025-03-05;25118.73
13252;22;2023-04-27;3062.4
13253;33;2024-03-19;742.06
13254;31;2023-07-07;6620.94
13255;22;2023-09-26;9377.6
13256;12;2024-11-06;5447.34
13257;12;2024-10-13;13971.3
13258;32;2023-05-20;17716.91
13259;31;2023-04-14;3901.52
13260;22;2023-11-30;11304.31
13261;11;2023-09-27;17325.42
13262;21;2025-03-01;18379.8
13263;32;2023-07-17;20784.32
13264;22;2024-06-03;18377.85
13265;11;2024-11-06;3155.2
13266;31;2023-10-30;6745.32
13267;22;2023-11-27;23285.31
13268;32;2024-03-21;13868.36
13269;22;2024-05-17;21762.02
13270;11;2024-10-04;28109.37
13271;22;2024-07-15;12644.61
13272;32;2024-04-10;4855.88
13273;12;2023-09-15;22043.95
13274;12;2024-05-22;13141.8
13275;22;2024-10-21;23851.58
13276;32;2025-01-27;10811.62
13277;22;2023-09-04;7691.05
13278;31;2024-08-21;14598.55
13279;21;2024-09-15;16995.57
13280;33;2023-12-08;25927.3
13281;22;2024-12-19;27281.03
13282;22;2023-11-30;20673.58
13283;12;2025-02-02;29897.08
13284;11;2025-03-07;12079.88
13285;21;2023-06-12;12571.81
13286;32;2023-10-31;22814.3
13287;12;2023-11-23;4871.04
13288;33;2023-11-06;19260.74
13289;22;2025-02-09;7366.75
13290;31;2024-05-06;22157.7
13291;33;2023-12-13;13673.44
13292;32;2024-06-08;23366.25
13293;12;2023-04-26;10815.81
13294;21;2023-05-27;3301.86
13295;32;2023-08-06;14553.58
13296;21;2023-08-02;6066.68
13297;22;2025-03-07;2566.85
13298;33;2023-12-18;12454.28
13299;11;2024-01-23;6553.09
13300;11;2024-05-26;29810.59
13301;33;2024-12-10;25806.39
13302;31;2023-08-08;19733.25
13303;22;2024-11-27;19113.4
13304;31;2024-07-19;24869.4
13305;21;2024-12-11;10946.9
13306;21;2024-05-17;24696.02
13307;12;2023-04-19;1813.42
13308;22;2023-07-27;21709.71
13309;22;2024-11-20;4693.66
13310;32;2024-06-07;23139.98
13311;31;2023-11-13;27132.37
13312;11;2024-08-07;4627.14
13313;31;2023-05-08;10797.49
13314;31;2024-06-15;8088.66
13315;22;2024-09-06;287.01
13316;21;2023-08-30;16776.3
13317;22;2024-08-16;1617.85
13318;12;2023-09-03;1454.52
13319;33;2023-04-20;25492.45
13320;11;2024-08-15;25578.31
13321;31;2024-12-18;1657.74
13322;21;2023-10-21;12863.82
13323;32;2023-12-11;21067.5
13324;11;2023-06-14;8836.18
13325;12;2024-04-04;14104.69
13326;11;2024-02-07;274.82
13327;21;2024-10-30;13499.95
13328;31;2024-02-13;25178.79
13329;31;2024-06-21;15907.22
13330;31;2024-12-20;19227.15
13331;11;2024-07-30;22764.57
13332;12;2024-07-23;13883.98
13333;33;2024-02-25;8348.48
13334;33;2023-05-14;12446.9
13335;33;2023-09-07;14643.91
13336;32;2023-04-25;23293.32
13337;21;2024-04-13;21073.38
13338;33;2023-09-13;29251.54
13339;21;2024-02-22;14215.59
13340;32;2025-03-16;12034.16
13341;33;2024-07-19;4136.29
13342;31;2023-08-10;9346.05
